Date, Open, High, Low, Close, Total Volume, UnAdjusted Close
19850604,1020.20000000,1020.20000000,1020.20000000,1020.20000000,       0,1020.20000000
19850605,1017.10000000,1017.10000000,1017.10000000,1017.10000000,       0,1017.10000000
19850606,1007.60000000,1007.60000000,1007.60000000,1007.60000000,       0,1007.60000000
19850607,1001.60000000,1001.60000000,1001.60000000,1001.60000000,       0,1001.60000000
19850610,991.30000000,991.30000000,991.30000000,991.30000000,       0,991.30000000
19850611,998.40000000,998.40000000,998.40000000,998.40000000,       0,998.40000000
19850612,984.00000000,984.00000000,984.00000000,984.00000000,       0,984.00000000
19850613,977.00000000,977.00000000,977.00000000,977.00000000,       0,977.00000000
19850614,979.10000000,979.10000000,979.10000000,979.10000000,       0,979.10000000
19850617,988.30000000,988.30000000,988.30000000,988.30000000,       0,988.30000000
19850618,985.80000000,985.80000000,985.80000000,985.80000000,       0,985.80000000
19850619,982.90000000,982.90000000,982.90000000,982.90000000,       0,982.90000000
19850620,974.10000000,974.10000000,974.10000000,974.10000000,       0,974.10000000
19850621,963.20000000,963.20000000,963.20000000,963.20000000,       0,963.20000000
19850624,965.20000000,965.20000000,965.20000000,965.20000000,       0,965.20000000
19850625,952.10000000,952.10000000,952.10000000,952.10000000,       0,952.10000000
19850626,936.50000000,936.50000000,936.50000000,936.50000000,       0,936.50000000
19850627,933.90000000,933.90000000,933.90000000,933.90000000,       0,933.90000000
19850628,938.60000000,938.60000000,938.60000000,938.60000000,       0,938.60000000
19850701,952.50000000,952.50000000,952.50000000,952.50000000,       0,952.50000000
19850702,954.30000000,954.30000000,954.30000000,954.30000000,       0,954.30000000
19850703,942.30000000,942.30000000,942.30000000,942.30000000,       0,942.30000000
19850704,951.90000000,951.90000000,951.90000000,951.90000000,       0,951.90000000
19850705,955.70000000,955.70000000,955.70000000,955.70000000,       0,955.70000000
19850708,951.20000000,951.20000000,951.20000000,951.20000000,       0,951.20000000
19850709,932.00000000,932.00000000,932.00000000,932.00000000,       0,932.00000000
19850710,923.10000000,923.10000000,923.10000000,923.10000000,       0,923.10000000
19850711,934.40000000,934.40000000,934.40000000,934.40000000,       0,934.40000000
19850712,926.00000000,926.00000000,926.00000000,926.00000000,       0,926.00000000
19850715,937.20000000,937.20000000,937.20000000,937.20000000,       0,937.20000000
19850716,928.70000000,928.70000000,928.70000000,928.70000000,       0,928.70000000
19850717,933.60000000,933.60000000,933.60000000,933.60000000,       0,933.60000000
19850718,932.80000000,932.80000000,932.80000000,932.80000000,       0,932.80000000
19850719,935.40000000,935.40000000,935.40000000,935.40000000,       0,935.40000000
19850722,925.30000000,925.30000000,925.30000000,925.30000000,       0,925.30000000
19850723,921.60000000,921.60000000,921.60000000,921.60000000,       0,921.60000000
19850724,926.00000000,926.00000000,926.00000000,926.00000000,       0,926.00000000
19850725,911.00000000,911.00000000,911.00000000,911.00000000,       0,911.00000000
19850726,924.10000000,924.10000000,924.10000000,924.10000000,       0,924.10000000
19850729,932.40000000,932.40000000,932.40000000,932.40000000,       0,932.40000000
19850730,936.00000000,936.00000000,936.00000000,936.00000000,       0,936.00000000
19850731,943.10000000,943.10000000,943.10000000,943.10000000,       0,943.10000000
19850801,959.90000000,959.90000000,959.90000000,959.90000000,       0,959.90000000
19850802,951.10000000,951.10000000,951.10000000,951.10000000,       0,951.10000000
19850805,943.90000000,943.90000000,943.90000000,943.90000000,       0,943.90000000
19850806,956.10000000,956.10000000,956.10000000,956.10000000,       0,956.10000000
19850807,955.70000000,955.70000000,955.70000000,955.70000000,       0,955.70000000
19850808,958.00000000,958.00000000,958.00000000,958.00000000,       0,958.00000000
19850809,959.50000000,959.50000000,959.50000000,959.50000000,       0,959.50000000
19850812,964.20000000,964.20000000,964.20000000,964.20000000,       0,964.20000000
19850813,959.60000000,959.60000000,959.60000000,959.60000000,       0,959.60000000
19850814,966.00000000,966.00000000,966.00000000,966.00000000,       0,966.00000000
19850815,976.70000000,976.70000000,976.70000000,976.70000000,       0,976.70000000
19850816,974.70000000,974.70000000,974.70000000,974.70000000,       0,974.70000000
19850819,972.10000000,972.10000000,972.10000000,972.10000000,       0,972.10000000
19850820,982.20000000,982.20000000,982.20000000,982.20000000,       0,982.20000000
19850821,988.20000000,988.20000000,988.20000000,988.20000000,       0,988.20000000
19850822,987.20000000,987.20000000,987.20000000,987.20000000,       0,987.20000000
19850823,991.40000000,991.40000000,991.40000000,991.40000000,       0,991.40000000
19850826,991.40000000,991.40000000,991.40000000,991.40000000,       0,991.40000000
19850827,990.10000000,990.10000000,990.10000000,990.10000000,       0,990.10000000
19850828,991.30000000,991.30000000,991.30000000,991.30000000,       0,991.30000000
19850829,1003.90000000,1003.90000000,1003.90000000,1003.90000000,       0,1003.90000000
19850830,1013.90000000,1013.90000000,1013.90000000,1013.90000000,       0,1013.90000000
19850902,1013.50000000,1013.50000000,1013.50000000,1013.50000000,       0,1013.50000000
19850903,1007.80000000,1007.80000000,1007.80000000,1007.80000000,       0,1007.80000000
19850904,1006.40000000,1006.40000000,1006.40000000,1006.40000000,       0,1006.40000000
19850905,1003.30000000,1003.30000000,1003.30000000,1003.30000000,       0,1003.30000000
19850906,1020.80000000,1020.80000000,1020.80000000,1020.80000000,       0,1020.80000000
19850909,1020.50000000,1020.50000000,1020.50000000,1020.50000000,       0,1020.50000000
19850910,1006.80000000,1006.80000000,1006.80000000,1006.80000000,       0,1006.80000000
19850911,1006.60000000,1006.60000000,1006.60000000,1006.60000000,       0,1006.60000000
19850912,1014.00000000,1014.00000000,1014.00000000,1014.00000000,       0,1014.00000000
19850913,1011.90000000,1011.90000000,1011.90000000,1011.90000000,       0,1011.90000000
19850916,1007.70000000,1007.70000000,1007.70000000,1007.70000000,       0,1007.70000000
19850917,1002.70000000,1002.70000000,1002.70000000,1002.70000000,       0,1002.70000000
19850918,1000.80000000,1000.80000000,1000.80000000,1000.80000000,       0,1000.80000000
19850919,1007.80000000,1007.80000000,1007.80000000,1007.80000000,       0,1007.80000000
19850920,1002.20000000,1002.20000000,1002.20000000,1002.20000000,       0,1002.20000000
19850923,995.30000000,995.30000000,995.30000000,995.30000000,       0,995.30000000
19850924,982.70000000,982.70000000,982.70000000,982.70000000,       0,982.70000000
19850925,980.60000000,980.60000000,980.60000000,980.60000000,       0,980.60000000
19850926,979.10000000,979.10000000,979.10000000,979.10000000,       0,979.10000000
19850927,989.60000000,989.60000000,989.60000000,989.60000000,       0,989.60000000
19850930,999.40000000,999.40000000,999.40000000,999.40000000,       0,999.40000000
19851001,1004.80000000,1004.80000000,1004.80000000,1004.80000000,       0,1004.80000000
19851002,1012.50000000,1012.50000000,1012.50000000,1012.50000000,       0,1012.50000000
19851003,1010.90000000,1010.90000000,1010.90000000,1010.90000000,       0,1010.90000000
19851004,1016.50000000,1016.50000000,1016.50000000,1016.50000000,       0,1016.50000000
19851007,1012.40000000,1012.40000000,1012.40000000,1012.40000000,       0,1012.40000000
19851008,1007.20000000,1007.20000000,1007.20000000,1007.20000000,       0,1007.20000000
19851009,1007.00000000,1007.00000000,1007.00000000,1007.00000000,       0,1007.00000000
19851010,1017.80000000,1017.80000000,1017.80000000,1017.80000000,       0,1017.80000000
19851011,1027.50000000,1027.50000000,1027.50000000,1027.50000000,       0,1027.50000000
19851014,1028.80000000,1028.80000000,1028.80000000,1028.80000000,       0,1028.80000000
19851015,1023.90000000,1023.90000000,1023.90000000,1023.90000000,       0,1023.90000000
19851016,1034.90000000,1034.90000000,1034.90000000,1034.90000000,       0,1034.90000000
19851017,1043.30000000,1043.30000000,1043.30000000,1043.30000000,       0,1043.30000000
19851018,1050.90000000,1050.90000000,1050.90000000,1050.90000000,       0,1050.90000000
19851021,1048.00000000,1048.00000000,1048.00000000,1048.00000000,       0,1048.00000000
19851022,1041.00000000,1041.00000000,1041.00000000,1041.00000000,       0,1041.00000000
19851023,1051.30000000,1051.30000000,1051.30000000,1051.30000000,       0,1051.30000000
19851024,1051.60000000,1051.60000000,1051.60000000,1051.60000000,       0,1051.60000000
19851025,1050.90000000,1050.90000000,1050.90000000,1050.90000000,       0,1050.90000000
19851028,1048.60000000,1048.60000000,1048.60000000,1048.60000000,       0,1048.60000000
19851029,1061.30000000,1061.30000000,1061.30000000,1061.30000000,       0,1061.30000000
19851030,1067.30000000,1067.30000000,1067.30000000,1067.30000000,       0,1067.30000000
19851031,1069.10000000,1069.10000000,1069.10000000,1069.10000000,       0,1069.10000000
19851101,1070.60000000,1070.60000000,1070.60000000,1070.60000000,       0,1070.60000000
19851104,1071.10000000,1071.10000000,1071.10000000,1071.10000000,       0,1071.10000000
19851105,1073.50000000,1073.50000000,1073.50000000,1073.50000000,       0,1073.50000000
19851106,1081.30000000,1081.30000000,1081.30000000,1081.30000000,       0,1081.30000000
19851107,1073.50000000,1073.50000000,1073.50000000,1073.50000000,       0,1073.50000000
19851108,1082.50000000,1082.50000000,1082.50000000,1082.50000000,       0,1082.50000000
19851111,1070.30000000,1070.30000000,1070.30000000,1070.30000000,       0,1070.30000000
19851112,1074.60000000,1074.60000000,1074.60000000,1074.60000000,       0,1074.60000000
19851113,1088.80000000,1088.80000000,1088.80000000,1088.80000000,       0,1088.80000000
19851114,1081.70000000,1081.70000000,1081.70000000,1081.70000000,       0,1081.70000000
19851115,1086.10000000,1086.10000000,1086.10000000,1086.10000000,       0,1086.10000000
19851118,1083.20000000,1083.20000000,1083.20000000,1083.20000000,       0,1083.20000000
19851119,1095.50000000,1095.50000000,1095.50000000,1095.50000000,       0,1095.50000000
19851120,1106.00000000,1106.00000000,1106.00000000,1106.00000000,       0,1106.00000000
19851121,1121.60000000,1121.60000000,1121.60000000,1121.60000000,       0,1121.60000000
19851122,1135.40000000,1135.40000000,1135.40000000,1135.40000000,       0,1135.40000000
19851125,1146.90000000,1146.90000000,1146.90000000,1146.90000000,       0,1146.90000000
19851126,1128.50000000,1128.50000000,1128.50000000,1128.50000000,       0,1128.50000000
19851127,1138.90000000,1138.90000000,1138.90000000,1138.90000000,       0,1138.90000000
19851128,1133.00000000,1133.00000000,1133.00000000,1133.00000000,       0,1133.00000000
19851129,1142.90000000,1142.90000000,1142.90000000,1142.90000000,       0,1142.90000000
19851202,1124.40000000,1124.40000000,1124.40000000,1124.40000000,       0,1124.40000000
19851203,1128.30000000,1128.30000000,1128.30000000,1128.30000000,       0,1128.30000000
19851204,1115.80000000,1115.80000000,1115.80000000,1115.80000000,       0,1115.80000000
19851205,1110.40000000,1110.40000000,1110.40000000,1110.40000000,       0,1110.40000000
19851206,1117.60000000,1117.60000000,1117.60000000,1117.60000000,       0,1117.60000000
19851209,1115.40000000,1115.40000000,1115.40000000,1115.40000000,       0,1115.40000000
19851210,1115.70000000,1115.70000000,1115.70000000,1115.70000000,       0,1115.70000000
19851211,1103.70000000,1103.70000000,1103.70000000,1103.70000000,       0,1103.70000000
19851212,1104.80000000,1104.80000000,1104.80000000,1104.80000000,       0,1104.80000000
19851213,1105.90000000,1105.90000000,1105.90000000,1105.90000000,       0,1105.90000000
19851216,1100.30000000,1100.30000000,1100.30000000,1100.30000000,       0,1100.30000000
19851217,1089.90000000,1089.90000000,1089.90000000,1089.90000000,       0,1089.90000000
19851218,1104.60000000,1104.60000000,1104.60000000,1104.60000000,       0,1104.60000000
19851219,1114.90000000,1114.90000000,1114.90000000,1114.90000000,       0,1114.90000000
19851220,1108.60000000,1108.60000000,1108.60000000,1108.60000000,       0,1108.60000000
19851223,1113.50000000,1113.50000000,1113.50000000,1113.50000000,       0,1113.50000000
19851224,1116.20000000,1116.20000000,1116.20000000,1116.20000000,       0,1116.20000000
19851225,1116.20000000,1116.20000000,1116.20000000,1116.20000000,       0,1116.20000000
19851226,1116.20000000,1116.20000000,1116.20000000,1116.20000000,       0,1116.20000000
19851227,1123.30000000,1123.30000000,1123.30000000,1123.30000000,       0,1123.30000000
19851230,1133.00000000,1133.00000000,1133.00000000,1133.00000000,       0,1133.00000000
19851231,1131.40000000,1131.40000000,1131.40000000,1131.40000000,       0,1131.40000000
19860101,1131.40000000,1131.40000000,1131.40000000,1131.40000000,       0,1131.40000000
19860102,1138.50000000,1138.50000000,1138.50000000,1138.50000000,       0,1138.50000000
19860103,1149.60000000,1149.60000000,1149.60000000,1149.60000000,       0,1149.60000000
19860106,1141.80000000,1141.80000000,1141.80000000,1141.80000000,       0,1141.80000000
19860107,1135.30000000,1135.30000000,1135.30000000,1135.30000000,       0,1135.30000000
19860108,1123.80000000,1123.80000000,1123.80000000,1123.80000000,       0,1123.80000000
19860109,1106.10000000,1106.10000000,1106.10000000,1106.10000000,       0,1106.10000000
